FLAG,Avg min between sent tnx,Avg min between received tnx,Time Diff between first and last (Mins),Sent tnx,Received Tnx,Number of Created Contracts,max value received ,avg val received,avg val sent,total Ether sent,total ether balance, ERC20 total Ether received, ERC20 total ether sent, ERC20 total Ether sent contract, ERC20 uniq sent addr, ERC20 uniq rec token name,FLAG
1,0,646.54,20689.18,0,32,1,6.055,0.895558,0,0,28.65785211,100,0,100,0,1,1
1,0,0,0,0,0,0,0,0,0,0,0,1.337,0,0,0,1,1
0,21.77,0,65.3,3,1,0,101,101,33.666149,100.998446,0.001554,0,0,0,0,0,0
0,2.86,2708.43,84046.98,30,31,0,300,106.023871,109.55758,3286.7274,0.0126,0,0,0,0,0,0
0,0,0,2.03,1,1,0,0.879005,0.879005,0.878385,0.87838497,0.00062,0,0,0,0,0,0
0,24.81,0.05,74.53,3,2,0,63.462296,50.5,33.666163,100.998488,0.001512,0,0,0,0,0,0
0,0,2469.61,291413.78,0,118,1,0.486689,0.204314,0,0,24.109097,4.040864626,0,0,0,4,0
0,0,0,0,0,1,0,0.199666,0.199666,0,0,0.199666115,59.06686697,0,0,0,5,0
0,34.45,7327.95,1214795.38,165,165,0,1.74,0.335148,0.33434,55.16614221,0.133352546,0,0,0,0,0,0
1,0,2087.3,34361.97,1,13,0,1.389139,0.857957,11.152582,11.15258216,0.000861,1500,0,0,0,2,1
0,0,3713.03,319320.53,0,86,1,1.004601,0.503048,0,0,43.26215556,1.545659447,0,0,0,2,0
0,5815.87,203.93,957766.52,161,105,0,5.17332,0.162932,0.073801,11.88199792,5.225907102,1005.491514,0,0,0,11,0
0,31.59,668.63,661818.33,779,953,0,10.883645,0.363983,0.444849,346.5376135,0.338127605,10.88856095,0,0,0,1,0
0,163.78,0,327.57,2,1,0,101,101,50.499508,100.9990158,0.000984218,0,0,0,0,0,0
0,0,2577.17,226791.05,0,88,1,0.644395,0.262058,0,0,23.06110509,0.834962204,0,0,0,2,0
0,155.91,0,311.82,2,1,0,101,101,50.499508,100.9990158,0.000984218,0,0,0,0,0,0
1,0,52.96,6680.95,1,6,0,1.99958,0.669629,4.016724,4.01672428,0.00105,1.337,0,0,0,1,1
1,0,0,2398.67,1,1,0,0.1,0.1,0.09688,0.09688,0.00312,0,0,0,0,1,1
0,5658.36,218.96,412104,50,590,0,11.534469,1.689301,19.932709,996.6354339,0.052073462,602.7052959,0,0,0,4,0
0,0,0,428,1,1,0,10,10,9.99938,9.99938,0.00062,0,0,0,0,0,0
0,21.46,0,64.38,3,1,0,101,101,33.666149,100.998446,0.001554,0,0,0,0,0,0
0,18.48,1097.24,633319.38,546,568,0,0.509634,0.120038,0.123219,67.27742753,0.904202727,0.01,0,0,0,1,0
0,2.11,0,6.32,3,2,0,1631.902927,1000.5,666.999528,2000.998585,0.001414909,0,0,0,0,0,0
0,5.41,7397.9,14806.62,2,2,0,46.86489,29.864369,29.863912,59.72782464,0.000912636,0,0,0,0,0,0
0,15.06,8683.93,800307.68,92,92,0,0.358535,0.040793,0.040369,3.713918538,0.039043472,0,0,0,0,0,0
0,351.78,91325.3,1010558.57,17,11,0,5.5,1.066062,0.689255,11.71733411,0.00935182,0,0,0,0,0,0
0,15.54,28400.12,227325.3,8,8,0,2.945325,1.164951,1.163196,9.30556732,0.014039145,0,0,0,0,0,0
0,3,2527.77,164500.53,65,65,0,1.018356,1.002774,1.002354,65.15298743,0.027300007,0,0,0,0,0,0
0,2758.09,5817.25,573595.73,54,73,0,90.783122,2.70038,3.649923,197.0958222,0.031895968,8427.68237,8035.68237,0,4,9,0
1,3263.49,743.39,28791.53,7,8,0,3.502538,1.097669,1.253162,8.77213341,0.009219,1.337,0,0,0,2,1
0,0,0,536.23,1,1,0,6.254873,6.254873,6.254253,6.25425321,0.00062,0,0,0,0,0,0
0,3.92,0,11.77,3,2,0,1390.944094,1000.5,666.999528,2000.998585,0.001414909,0,0,0,0,0,0
0,161.08,0.6,323.35,2,2,0,89.723459,50.5,50.499508,100.9990158,0.000984218,0,0,0,0,0,0
0,36.98,0,73.97,2,1,0,30,30,14.999496,29.998992,0.001008,0,0,0,0,0,0
0,65358.24,6373.85,940405.83,10,45,0,0.8263,0.214518,0.946,9.46,0.193325925,26818.15775,130.4075288,0,1,23,0
0,0,0,560.33,1,1,0,0.879124,0.879124,0.878504,0.878504,0.00062,0,0,0,0,0,0
0,8.77,26845.82,107409.6,3,4,0,80,34.468428,45.957441,137.8723217,0.001389318,0,0,0,0,0,0
1,0,523.54,14336.38,1,16,0,9.999559,1.77715,28.433,28.433,0.001401649,2.674,0,0,0,1,1
0,7.53,183.78,750.15,2,4,0,2.395,0.785,1.569344,3.138688364,0.001311636,0,0,0,0,0,0
0,6.17,9769.36,48877.65,5,5,0,11.025085,5.081837,5.081067,25.4053342,0.00385043,0,0,0,0,0,0
0,22.27,0,66.82,3,1,0,101,101,33.666149,100.998446,0.001554,0,0,0,0,0,0
0,0,0,88.55,1,1,0,2.009,2.009,2.008244,2.008244,0.000756,0,0,0,0,0,0
0,17.34,0.18,69.72,4,2,0,83.999224,50.5,25.249475,100.9979,0.0021,0,0,0,0,0,0
0,0,7581.44,1031076.45,0,136,1,10.392,1.931871,0,0,262.7344024,0.004,0,0,0,2,0
0,161.45,0.82,324.53,2,2,0,56.990107,50.5,50.499487,100.9989738,0.001026218,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,13.37,0,0,0,1,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0,1693.01,245486.98,0,145,1,2.430129,0.973386,0,0,141.1409124,2.583854389,0,0,0,2,0
0,0,127.79,1122026.92,0,8780,1,1,0.00015,0,0,1.3202,7508.88889,100,0.00000101,2,7,0
0,14.19,11.31,116583.18,1204,8796,0,16503.695,3.447041,16.224251,19533.99818,10786.17705,6933.502191,908.5050334,0,1,23,0
0,0,1405.84,192599.73,0,137,1,5.29722,1.925123,0,0,263.7419046,4.611041412,0,0,0,2,0
0,77.53,0,310.12,4,1,0,101,101,25.249502,100.9980078,0.001992218,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,2050.4,679.91,488939.05,199,119,0,400,12.970894,7.765469,1545.3284,-1.791995123,1893358.179,1877428.504,0,76,47,0
0,23.82,0.03,71.52,3,2,0,91.997251,50.5,33.666155,100.9984639,0.001536086,0,0,0,0,0,0
1,0,0,15856.63,1,1,0,1,1,0.999139,0.999139,0.000861,0,0,0,0,1,1
0,13.22,0,66.1,5,1,0,101,101,20.199471,100.997354,0.002646,0,0,0,0,0,0
0,1112.15,1644.37,717228.55,259,261,0,31.953425,0.328026,0.3301,85.4958657,0.118807207,0,0,0,0,0,0
0,19.81,0,59.43,3,1,0,101,101,33.666149,100.998446,0.001554,0,0,0,0,0,0
0,5124.44,2328.97,864149.97,145,52,0,70.095,17.645646,6.755792,979.5899,-62.01628963,5443050.706,3378704.893,0,20,89,0
0,54.17,10577.02,784920.63,41,74,0,1.002492,0.466104,0.835811,34.2682707,0.223460799,367.0803271,0,0,0,3,0
0,7239.17,6318.81,978386.27,95,46,0,19.982753,5.715695,2.891069,274.65152,-11.72956474,1059205.774,972603.3166,0,13,36,0
0,1.61,0.17,5.17,3,2,0,1058.587426,1000.5,666.999528,2000.998585,0.001414909,0,0,0,0,0,0
0,31248.23,129657.77,706120.45,6,4,0,1.025967,0.303596,0.213274,1.27964499,-0.06526118,0,0,0,0,0,0
0,24.85,0,74.55,3,2,0,95.698535,50.5,33.666152,100.9984557,0.001544256,0,0,0,0,0,0
0,61241.12,36385.7,329266.17,3,4,0,10.234792,2.583898,3.444446,10.33333677,0.00225525,29.89859878,0,0,0,3,0
0,1.97,0,5.9,3,2,0,1557.671453,1000.5,666.999528,2000.998585,0.001414909,0,0,0,0,0,0
0,30.08,1878.95,192692.02,97,101,0,0.701219,0.11506,0.119385,11.58032648,0.040761,0,0,0,0,0,0
1,711.93,1085.82,19811.05,8,13,0,10,2.129944,3.460202,27.68161279,0.007665,1.337,0,0,0,1,1
0,21.63,0,64.9,3,1,0,101,101,33.665988,100.9979647,0.002035312,0,0,0,0,0,0
0,167108.08,29194.06,888903.23,2,19,0,50.9,7.553198,1.50476,3.009519483,140.5012378,5395.968179,0,0,0,15,0
0,0.91,8800.32,52807.35,6,6,0,1.072364,0.757961,0.756981,4.541885663,0.00588,0,0,0,0,0,0
1,0,1.9,6488.87,1,4,0,5,1.3475,5.389139,5.389139,0.000861,0,0,0,0,1,1
0,6.01,0.42,18.87,3,2,0,1165.306206,1000.5,666.999528,2000.998585,0.001414909,0,0,0,0,0,0
0,0,0,0.58,1,1,0,0.779727,0.779727,0.778582,0.778581504,0.001145916,0,0,0,0,0,0
0,0,261.1,357705.32,0,1370,1,1.001729,0.107189,0,0,146.8494813,3.458723843,0,0,0,3,0
0,0,0,1.87,1,1,0,4.995,4.995,4.994528,4.994528364,0.000471636,0,0,0,0,0,0
0,3679.63,1490.51,505554.57,122,38,0,30,6.822786,2.220241,270.8693489,-11.60346547,7694906.917,7719191.515,0,15,41,0
1,0,67.29,10739.72,1,9,0,5,1.471818,13.245505,13.24550508,0.000861,1500,0,0,0,1,1
0,1.96,0,3.92,2,1,0,98.363606,98.363606,49.181332,98.36266323,0.000943273,0,0,0,0,0,0
0,5662.54,3977.51,1382974.7,148,137,0,2499.99,422.835694,408.286693,60426.43061,-2497.94056,2876425.912,2846279.438,0,22,40,0
1,0,479.7,8267.32,1,6,0,50,10.327781,61.965635,61.96563483,0.00105,0,0,0,0,1,1
0,0,1781.53,523770.92,0,294,1,2.196973,0.723916,0,0,212.8312929,0.323385231,0,0,0,2,0
0,0,0,31.28,1,1,0,0.732876,0.732876,0.731616,0.731616,0.00126,0,0,0,0,0,0
1,0,255.88,2283.32,1,2,0,1.999601,1.4948,2.989391,2.989391,0.00021,13.37,0,0,0,1,1
0,12214.73,8097.85,675111.67,44,17,0,13.4,3.661339,1.787057,78.63051072,-16.38774081,77653.38476,82485.374,0,7,8,0
0,0,0,15.58,1,1,0,0.173792,0.173792,0.173287,0.173286784,0.000505656,0,0,0,0,0,0
0,51.49,3169.13,9661.88,3,3,0,1.095,0.703064,0.702644,2.10793344,0.00126,0,0,0,0,0,0
0,10090.59,628.44,42212.13,3,19,0,7.110084,6.359909,40.275782,120.8273458,0.01092814,8.896845002,0,0,0,1,0
1,0,1927.39,17147.72,1,6,0,30,10.119771,60.717575,60.717575,0.00105,0,0,0,0,1,1
0,0,28343.51,226748.1,0,8,1,7,1.8875,0,0,15.1,0.191772462,0,0,0,2,0
0,17.76,0,53.28,3,1,0,101,101,33.666149,100.998446,0.001554,0,0,0,0,0,0
0,26621.58,0,133107.9,5,1,0,0.01,0.01,0.001421,0.007107379,0.002892621,71.57557237,71.57557237,0,1,4,0
0,0,1659.47,229007.07,0,138,1,0.476226,0.24085,0,0,33.23729368,0.970330808,0,0,0,2,0
0,1.8,9504.58,66544.68,7,7,0,4,2.069038,2.068544,14.47980498,0.003460336,0,0,0,0,0,0
0,50.83,32724.85,1047500.25,6,32,0,6.044853,0.877702,4.680761,28.08456309,0.001909104,1086.344364,0,0,0,10,0
0,4915.69,333.23,30160.62,6,2,0,0.782077,0.440175,0.263833,1.583,-0.70265091,75.76363443,75.76363443,0,2,2,0
0,2.65,15964.22,143699.18,8,9,0,12,2.760613,3.105177,24.84141349,0.004105119,0,0,0,0,0,0
1,10428.11,6539.4,473852.33,26,31,0,0.150019,0.039603,0.02192,0.569926182,0.657754358,698.375185,93.037375,0,4,9,1
0,0,6.84,131.08,1,2,0,0.964,0.482504,0.962808,0.962808,0.0022,0,0,0,0,0,0
0,0,0,569.62,1,1,0,1,1,0.99559,0.99559,0.00441,0,0,0,0,0,0
0,15176.68,11843.16,295375.58,14,7,0,49.999559,9.898131,1.432143,20.05,49.23691796,9646440.586,2406928,0,2,19,0
0,9525.6,10123.94,367405.68,12,25,0,2.077458,0.181577,0.2845,3.414,1.125434715,71.26550951,0,0,1,13,0
0,1.06,20156.3,80629.43,4,4,0,0.420184,0.255002,0.253952,1.01580841,0.0042,0,0,0,0,0,0
0,5418.91,39416.94,1007099.13,4,25,0,0.099702,0.09351,0.58405,2.336201936,0.00156,0.267450246,0.067440252,0,1,2,0
0,953.88,1999.2,1290177.45,116,590,0,4.983379,0.251807,1.288711,149.4904358,-0.924498427,12967.2939,0,0,0,4,0
0,42862.41,8542.04,316968.72,6,7,0,9.068317,2.386581,3.083288,18.49972531,-1.793660082,1079.689687,247.6125251,0,1,8,0
0,163.78,1.11,329.78,2,2,0,56.951118,50.5,50.499487,100.9989738,0.001026218,0,0,0,0,0,0
0,11962.67,5322.53,1059563.1,73,35,0,31.464254,7.230018,2.88713,210.760486,42.29013356,1141552.324,142410.5246,0,5,65,0
0,55.07,16532.97,777435.17,7,47,0,2.89416,0.676144,4.43134,31.01938281,0.75939548,85.46090046,0,0,0,5,0
0,1.73,0.12,5.43,3,2,0,1902.598074,1000.5,666.999528,2000.998585,0.001414909,0,0,0,0,0,0
0,0,0,1.28,1,1,0,0.43,0.43,0.429,0.429,0.001,0,0,0,0,0,0
1,4262.01,0,8524.02,2,1,0,2,2,0.999517,1.999034,0.000966,0,0,0,0,1,1
0,160.03,0,320.05,2,1,0,101,101,50.499508,100.9990158,0.000984218,0,0,0,0,0,0
0,10.98,652.71,1337841.2,1407,2026,0,261.89,2.408585,3.467495,4878.765091,1.027110559,455.4575146,0,0,0,8,0
0,0,0,1.52,1,1,0,0.02206,0.02206,0.021588,0.021588284,0.000471636,0,0,0,0,0,0
1,0,175.44,65639.53,1,10,0,1.001,0.447438,4.473939,4.47393863,0.000441,0,0,0,0,1,1
0,0,16172.16,1035018.52,0,64,1,25.066034,6.352792,0,0,406.5786873,9.484200953,0,0,0,1,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,51.62,2379.15,580798.83,236,239,0,4.678277,0.48011,0.485793,114.6472063,0.099120003,597,0,0,0,2,0
0,0,2167.2,283902.75,0,131,1,0.763175,0.231123,0,0,30.27708374,30.14557794,0,0,0,4,0
0,22.75,0,68.25,3,1,0,101,101,33.666149,100.998446,0.001554,0,0,0,0,0,0
1,0,227.88,18768.03,1,48,0,3.094,0.54684,26.662893,26.66289295,-0.41458,0,0,0,0,1,1
0,0,0,1.47,1,1,0,2.063412,2.063412,2.062153,2.062152555,0.001259675,0,0,0,0,0,0
1,3545.11,8300.42,341014.55,40,24,0,2.392606,0.450844,0.270272,10.81088587,0.009370107,37492.16326,37492.16326,0,1,1,1
1,0,143787.85,431363.55,0,3,1,1,0.333667,0,0,1.001,0,0,0,0,1,1
0,2.48,0,7.45,3,2,0,1356.251627,1000.5,666.999528,2000.998585,0.001414909,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,13.37,0,0,0,1,1
1,798.49,345.09,50946.92,53,25,0,2.088667,0.586097,0.281574,14.92343718,-0.270999784,1.337,0,0,0,1,1
0,254.31,285.02,1145541.85,4491,12,0,5,4.486667,0.009169,41.178,12.662,1553086733,0.0000302,0,1015,26,0
0,22.99,0,68.97,3,1,0,101,101,33.666149,100.998446,0.001554,0,0,0,0,0,0
0,0,5828.8,13019.77,1,2,0,0.144508,0.106251,0.212082,0.2120822,0.00042002,0,0,0,0,0,0
1,69.94,0,139.88,2,1,0,2,2,0.999517,1.999034,0.000966,0,0,0,0,1,1
1,0,1210.31,7283.05,1,6,0,8,2.357959,14.146891,14.14689108,0.000861,0,0,0,0,1,1
0,28514.02,11936.93,698930.08,22,6,0,60.195,10.316333,2.809545,61.81,0.088,227493.7683,185363.8999,0,9,21,0
0,0,2556.91,291488.27,0,114,1,1.496444,0.715576,0,0,81.57567274,2.197586005,0,0,0,2,0
0,3.54,40399,363622.93,9,9,0,3.430674,0.56163,0.55659,5.00931079,0.04536272,0,0,0,0,0,0
0,0,2191.84,245486.15,0,112,1,1.009044,0.787674,0,0,88.21952938,1.426632775,0,0,0,2,0
0,44.76,185.67,1053475.48,3269,4886,0,0.711329,0.117293,0.174921,571.8174644,1.275884926,90640.50966,0,0,0,15,0
0,159.96,0.6,321.12,2,2,0,81.198633,50.5,50.499508,100.9990158,0.000984218,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,16.89,0.32,68.2,4,2,0,69.100431,50.5,25.249234,100.9969374,0.003062624,0,0,0,0,0,0
0,161.5,0.24,323.48,2,2,0,58.65319,50.5,50.499487,100.9989738,0.001026218,0,0,0,0,0,0
0,17.71,0,53.12,3,1,0,101,101,33.666149,100.998446,0.001554,0,0,0,0,0,0
0,16132.01,8902.85,1072012.07,51,28,0,3812.848,653.146887,337.558039,17215.46,1072.652838,1576699.951,668.7849893,0,2,26,0
0,12.84,12122.66,315510.1,25,26,0,1.003687,0.268703,0.277568,6.93919489,0.04708449,0,0,0,0,0,0
0,15.95,1316.46,13324.08,10,10,0,6.5,2.464231,2.463467,24.63466517,0.00764956,0,0,0,0,0,0
1,6907.25,1929.7,28440.57,3,4,0,1.996,1.011468,1.348309,4.0449269,0.0009471,13.37,0,0,0,1,1
1,0,1442.43,21433.3,1,9,0,2,0.503103,4.526875,4.5268747,0.00105,0,0,0,0,1,1
0,158.92,0,317.83,2,1,0,101,101,50.499508,100.9990158,0.000984218,0,0,0,0,0,0
0,108.44,0.82,326.97,3,2,0,65.322701,50.5,33.666143,100.9984278,0.001572218,0,0,0,0,0,0
0,0,270.11,903254.48,0,3344,1,0,0,0,0,0,132927811.4,132906962.4,0,2,12,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1,1297.82,3672.33,90539.45,16,19,0,8.383471,1.262807,1.498021,23.96834178,0.024985152,1.337000004,0.000000004,0,1,3,1
0,3.17,13843.66,69231,4,5,0,8.991518,3.185304,3.980306,15.92122516,0.00529284,0,0,0,0,0,0
0,0,1647.44,228994.25,0,139,1,2.158244,1.087885,0,0,151.2160301,3.354770892,0,0,0,2,0
0,163.83,0,327.67,2,1,0,101,101,50.499508,100.9990158,0.000984218,0,0,0,0,0,0
0,7816.8,4294.88,1010767.08,87,77,0,25,9.824947,10.394706,904.3394385,-147.8185092,25002,0,0,0,1,0
0,6058.37,34430.61,1002326.87,12,27,0,1.5061,0.364539,0.768884,9.226609,0.615952,469.8121443,0,0,0,8,0
0,0,0,53.6,1,1,0,0.1,0.1,0.099496,0.099496,0.000504,0,0,0,0,0,0
1,7905.72,178.97,24075.1,3,2,0,4.199268,3.116053,2.076834,6.230501,0.00160536,13.37,0,0,0,1,1
0,0,45114.24,270685.42,0,6,0,85.005,35.246667,0,0,211.48,6968.87801,0,0,0,14,0
1,0,0,5465.45,1,1,0,1,1,0.99895,0.99895,0.00105,13.37,0,0,0,1,1
0,1491.92,75240.45,702526.8,17,9,0,9.4145,2.836037,1.500997,25.51695293,0.00737657,0,0,0,0,0,0
0,161.04,0.84,323.77,2,2,0,54.472037,50.5,50.499508,100.9990158,0.000984218,0,0,0,0,0,0
0,29.23,10817.12,368776,34,34,0,1.944371,0.899813,0.898257,30.54072226,0.05293021,0,0,0,0,0,0
0,164.14,0,328.28,2,2,0,51.847507,50.5,50.499487,100.9989738,0.001026218,0,0,0,0,0,0
0,162.69,0.43,326.25,2,2,0,72.84258,50.5,50.499508,100.9990158,0.000984218,0,0,0,0,0,0
0,21.06,69751.29,976791.82,13,14,0,11.177711,4.677558,5.033118,65.43052811,0.0552852,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,13.37,0,0,0,1,1
0,0,709.78,418772.6,0,590,1,138.22,1.264267,0,0,745.917795,9.322819229,0,0,0,3,0
0,0,0,22.87,1,1,0,0.160343,0.160343,0.159761,0.159761498,0.000581532,0,0,0,0,0,0
0,159.63,0.54,320.9,2,3,0,99.978992,33.666667,50.499487,100.9989738,0.001026218,0,0,0,0,0,0
0,110.71,3289.93,703743.23,235,206,0,1.024623,0.99802,0.874416,205.487698,0.104504443,88.01,100,0,1,2,0
1,0,22.45,8876.2,1,20,0,1,0.76775,15.354139,15.354139,0.000861,0,0,0,0,1,1
0,6.33,23301.63,116539.8,5,5,0,7.99,6.22,6.219399,31.096994,0.003006,0,0,0,0,0,0
0,0,1630.53,198924.73,0,122,1,0.9118,0.40372,0,0,49.25384336,0.802159356,0,0,0,2,0
0,24.18,0.33,73.22,3,2,0,83.935601,50.5,33.666149,100.998446,0.001554,0,0,0,0,0,0
0,0,11041.26,88330.12,0,8,1,400,199.778791,0,0,1598.230331,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,80522.21,32117.77,916950.92,7,11,0,0.472473,0.05917,0.09262,0.648341508,0.002530143,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1,0,174.86,1923.5,0,11,0,20,4.688089,0,0,51.56898205,5,0,0,0,3,1
1,0,27.46,4876.42,1,22,0,2.11245,0.44334,9.751446,9.75144552,0.00203,0,0,0,0,1,1
0,18.7,365.31,408109.47,1058,1063,0,4.25468,0.325509,0.326628,345.5720759,0.444381,0,0,0,0,0,0
1,3515.64,958.76,139986.08,39,3,0,5,2.098441,0.115337,4.49814198,1.79718127,112.37,0,0,0,3,1
0,3905.19,28297.95,774798.5,10,26,0,40.4,6.624286,17.222207,172.2220704,0.009367581,602.167806,2.167805998,0,1,2,0
1,0,269.5,206082.3,1,10,0,2.030283,0.79067,7.905838,7.90583812,0.000861,1.337,0,0,0,4,1
0,163.95,0,327.9,2,2,0,57.370598,50.5,50.499508,100.9990158,0.000984218,0,0,0,0,0,0
0,45862.69,0,91725.38,2,1,0,0.025,0.025,0.011935,0.02387005,0.00112995,0.000000033,0.000000033,0,1,1,0
0,0,11343.75,136124.95,0,12,1,80,31.759,0,0,381.108,6.02610381,0,0,0,1,0
0,0,0,4.77,1,1,0,1,1,0.99916,0.99916,0.00084,0,0,0,0,0,0
0,0,0,0,0,1,0,0.009531,0.009531,0,0,0.00953081,0,0,0,0,0,0
0,149125.42,64746.81,939867.53,5,3,0,0.324265,0.201135,0.048831,0.244153229,0.359252221,949.3743532,84.1057999,0,1,12,0
0,21.68,0,65.03,3,1,0,101,101,33.665988,100.9979647,0.002035312,0,0,0,0,0,0
0,22.27,0,66.82,3,1,0,101,101,33.666149,100.998446,0.001554,0,0,0,0,0,0
0,0,0,16.32,1,1,0,0.905553,0.905553,0.905049,0.90504858,0.000504,0,0,0,0,0,0
0,16597.75,1602.88,903155.12,52,25,0,104.398148,23.782044,11.432661,594.4983577,0.05273845,82553.16207,82553.16207,0,16,3,0
1,0,0,0,0,0,0,0,0,0,0,0,1.337,0,0,0,1,1
1,3871.61,159.54,8860.02,2,7,0,0.59,0.287483,1.004331,2.008662961,0.003717,0,0,0,0,1,1
0,0,8577.01,283041.4,0,33,1,14.9995,1.495514,0,0,49.35197343,1.529543905,0,0,0,2,0
0,34.8,0,69.6,2,1,0,41.43,41.43,20.714496,41.428992,0.001008,0,0,0,0,0,0
0,0,0,527.27,1,1,0,5,5,4.99938,4.99938,0.00062,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,13.37,0,0,0,1,1
0,163.97,0,327.93,2,1,0,101,101,50.499286,100.9985715,0.001428506,0,0,0,0,0,0
0,6657.51,9185.49,366241.93,15,29,0,4,0.810317,1.563049,23.44573578,0.053459377,2748.184599,2490.884074,0,7,13,0
0,166.36,0.01,332.75,2,3,0,87.498992,33.666667,50.499487,100.9989738,0.001026218,0,0,0,0,0,0
0,157.78,0,315.57,2,1,0,101,101,50.499508,100.9990158,0.000984218,0,0,0,0,0,0
0,32.14,33667.32,1044651.02,30,31,0,1.083039,0.621431,0.640718,19.2215283,0.04282504,0,0,0,0,0,0
0,19.72,0,59.15,3,1,0,101,101,33.666149,100.998446,0.001554,0,0,0,0,0,0
0,0,0,25.88,1,1,0,8.51129,8.51129,8.510167,8.510166556,0.001122944,0,0,0,0,0,0
0,0,0,0,0,1,0,0.001,0.001,0,0,0.001,0,0,0,0,0,0
0,2.44,0.17,10.1,4,2,0,1001.283372,1000.5,500.249528,2000.998113,0.001886545,0,0,0,0,0,0
0,20.83,0,62.48,3,1,0,101,101,33.666149,100.998446,0.001554,0,0,0,0,0,0
0,0,0,5.53,1,1,0,1,1,0.999214,0.99921394,0.00078606,0,0,0,0,0,0
0,10876.42,7808.16,544371,40,14,0,6.3606,1.917311,0.670025,26.801,0.0413493,96894.88085,97933.85405,0,18,27,0
0,0,0,560.45,1,1,0,0.06,0.06,0.059559,0.059559,0.000441,0,0,0,0,0,0
0,155.42,0,310.83,2,1,0,101,101,50.499286,100.9985715,0.001428506,0,0,0,0,0,0
0,0,491.75,250300.5,0,509,1,79.77,1.292206,0,0,657.7330717,6.620481509,0,0,0,2,0
0,162.42,0,324.83,2,1,0,101,101,50.499508,100.9990158,0.000984218,0,0,0,0,0,0
0,0,2501.13,210095.17,0,84,1,0.744375,0.303542,0,0,25.49754898,0.438565909,0,0,0,1,0
0,2854.02,19402.8,175200.53,7,8,0,0.402879,0.082417,0.093771,0.656397594,0.00294002,98.38463777,0,0,0,1,0
1,0,476.93,52455.98,1,2,0,0.1,0.05,0.099832,0.099832,0.000168,0,0,0,0,1,1
1,0,128.95,4714.13,1,3,0,1.5,0.866667,2.59,2.59,0.01,0,0,0,0,1,1
0,490.88,3133.21,86467.47,157,3,0,14.999273,9.381581,0.992914,155.8875238,-127.7427806,1293.568503,0,0,0,12,0
1,0,30.35,1335.33,0,44,1,50,3.430111,0,0,150.9249,1.337,0,0,0,1,1
0,17297.95,81730.59,740334.43,5,8,0,24.946217,7.749294,12.397198,61.98598773,0.008368141,0.938440188,0.938440188,0,1,1,0
0,0,14169.01,141690.08,0,10,1,37.19,8.94886,0,0,89.4886,0.83676971,0,0,0,1,0
0,217.16,95146.07,286741.15,6,3,0,30,10.231283,5.115166,30.69099859,0.00285141,0,0,0,0,0,0
0,4481,826.6,337204.62,64,61,0,11.308382,2.399229,2.286314,146.3240938,0.028852362,4224.335395,3818,0,5,8,0
0,24.51,0.26,74.05,3,2,0,92.749483,50.5,33.666151,100.9984519,0.001548055,0,0,0,0,0,0
0,13.93,0.33,70.3,5,2,0,84.012744,50.5,20.199471,100.997354,0.002646,0,0,0,0,0,0
0,14828.94,27625.8,602494.67,22,10,0,29.84,6.815986,3.856727,84.848,-16.68814293,89613397.15,89615238.08,0,6,13,0
1,0,0,0,0,0,0,0,0,0,0,0,1.337,0,0,0,1,1
0,21.63,0,64.9,3,1,0,101,101,33.666149,100.998446,0.001554,0,0,0,0,0,0
0,21.5,773.96,1692044.93,1412,2147,0,107.566553,5.041356,7.666635,10825.28924,-1.498429914,368.0739855,100,0,1,5,0
0,21.73,80136.92,320612.85,3,4,0,9.99,4.27175,5.69433,17.08298896,0.00401104,36.92035779,0,0,0,3,0
0,34.48,1442.36,562674.7,381,381,0,1.499663,0.290948,0.293562,111.8472016,-0.995919627,0,0,0,0,0,0
0,0,0,7.92,1,1,0,0.593561,0.593561,0.59312,0.5931199,0.000441,0,0,0,0,0,0
0,0,0,17.8,1,1,0,5,5,4.999559,4.999559,0.000441,0,0,0,0,0,0
0,0,0,0,0,1,0,0.002049,0.002049,0,0,0.00204917,0,0,0,0,0,0
0,43404.99,13493.22,184187.87,3,4,0,4.99958,1.434392,1.912235,5.73670591,0.000861,0,0,0,0,0,0
0,13.36,5741.62,149602.83,24,26,0,18.149547,4.608057,4.991204,119.7888894,0.02058,0,0,0,0,0,0
1,1457.31,34.12,4815.43,3,13,0,2.501052,1.348445,5.842916,17.52874745,0.0010374,0,0,0,0,1,1
